bathrooms,bedrooms,verified,sizeMin,month_listed,furnished_NO,furnished_PARTLY,furnished_YES,city_encoded,price
0.2744572022633068,-0.15978350597170374,1,-0.13482032679267764,0.8457407738888698,True,False,False,3,2500000
0.2744572022633068,-0.15978350597170374,1,-0.04089343855629887,0.8457407738888698,False,False,True,3,7200000
0.2744572022633068,1.7293422710926238,1,0.9458786976281861,0.8457407738888698,True,False,False,3,3600000
0.2744572022633068,-0.15978350597170374,1,0.21497636043245708,0.8457407738888698,True,False,False,3,2999999
0.2744572022633068,0.78477938256046,1,0.7094420479297154,0.8457407738888698,True,False,False,3,2449999
0.2744572022633068,-0.15978350597170374,1,-0.38097355113629094,0.8457407738888698,True,False,False,3,4980000
0.994201977544465,0.78477938256046,1,0.5863654357579088,0.8457407738888698,True,False,False,3,2800000
0.2744572022633068,1.7293422710926238,1,0.4676073012061655,0.8457407738888698,True,False,False,3,1870000
-1.1650323482990095,-1.1043463945038674,1,-0.8408914176730422,0.8457407738888698,False,False,True,3,950000
1.7139467528256231,0.78477938256046,1,0.4676073012061655,0.8457407738888698,True,False,False,3,1850000
0.994201977544465,0.78477938256046,1,0.8163243690262844,0.8457407738888698,True,False,False,3,5495000
0.2744572022633068,-0.15978350597170374,1,-0.2805689464698171,0.8457407738888698,False,False,True,3,2100000
0.994201977544465,0.78477938256046,1,0.7860950256858407,0.8457407738888698,True,False,False,3,2700000
-1.1650323482990095,-1.1043463945038674,1,-0.8570857087482799,0.8457407738888698,False,False,True,3,975000
1.7139467528256231,1.7293422710926238,1,1.195270780186847,0.8457407738888698,True,False,False,3,2950000
-0.4452875730178514,-1.1043463945038674,1,-0.5817827604692387,0.8457407738888698,True,False,False,3,1995000
0.2744572022633068,-0.15978350597170374,1,0.6349483089836219,0.8457407738888698,True,False,False,3,7500000
-1.1650323482990095,-0.15978350597170374,1,-1.083805783801608,0.8457407738888698,True,False,False,3,657000
0.994201977544465,-0.15978350597170374,1,-0.1272629909575667,0.8457407738888698,True,False,False,3,2692000
-1.1650323482990095,-1.1043463945038674,0,-0.8225378877877728,0.8457407738888698,True,False,False,3,1500000
0.2744572022633068,0.78477938256046,1,0.11996985279106247,0.8457407738888698,False,False,True,3,7300000
-0.4452875730178514,-1.1043463945038674,1,-0.5817827604692387,0.1279099779021279,False,False,True,3,1600000
0.994201977544465,0.78477938256046,1,1.3550544521291925,0.8457407738888698,True,False,False,3,5699000
0.2744572022633068,-0.15978350597170374,1,0.2333298903177265,0.8457407738888698,True,False,False,3,2100000
-0.4452875730178514,-1.1043463945038674,1,-0.5180852155733037,0.1279099779021279,True,False,False,3,3500000
-0.4452875730178514,-1.1043463945038674,1,-0.8905539103037712,0.1279099779021279,False,False,True,3,899999
0.994201977544465,0.78477938256046,0,0.44385567429581685,0.8457407738888698,False,True,False,6,1449000
-1.1650323482990095,-1.1043463945038674,0,-0.8883946714937395,0.8457407738888698,True,False,False,6,749000
0.994201977544465,-0.15978350597170374,1,-0.21687140157388207,0.8457407738888698,False,True,False,3,1790000
0.2744572022633068,0.78477938256046,1,0.3553268830845173,0.8457407738888698,False,False,True,3,5400000
1.7139467528256231,0.78477938256046,1,0.4676073012061655,0.8457407738888698,True,False,False,3,1600000
0.994201977544465,1.7293422710926238,1,0.7526268241303493,0.1279099779021279,True,False,False,3,4900000
0.994201977544465,0.78477938256046,1,0.4524926295359436,-0.589920818084614,True,False,False,3,8700000
-0.4452875730178514,-0.15978350597170374,1,-0.3658588794660691,0.8457407738888698,True,False,False,3,2800000
-0.4452875730178514,-1.1043463945038674,1,-0.5429164618886682,0.8457407738888698,False,False,True,3,2375000
-1.1650323482990095,-0.15978350597170374,1,-1.1453440898875114,0.8457407738888698,True,False,False,3,650000
-0.4452875730178514,-0.15978350597170374,1,0.02928182276973124,0.8457407738888698,False,False,True,3,7950000
-0.4452875730178514,-1.1043463945038674,1,-0.6044547679745715,0.1279099779021279,True,False,False,3,2100000
-0.4452875730178514,-0.15978350597170374,1,0.21497636043245708,0.8457407738888698,True,False,False,3,3000000
-0.4452875730178514,-1.1043463945038674,1,0.4319798608406425,0.8457407738888698,False,True,False,3,2750000
0.994201977544465,0.78477938256046,1,1.5051215494263954,0.1279099779021279,True,False,False,3,3150000
-0.4452875730178514,-1.1043463945038674,1,-0.5450757006986998,0.8457407738888698,True,False,False,3,1273957
0.994201977544465,0.78477938256046,1,0.5852858163528929,0.8457407738888698,True,False,False,3,2500000
0.2744572022633068,-0.15978350597170374,1,0.26139999484813853,0.1279099779021279,True,False,False,3,3150000
0.2744572022633068,-0.15978350597170374,1,0.11996985279106247,0.8457407738888698,True,False,False,3,3500000
-0.4452875730178514,-0.15978350597170374,1,-0.395008603401497,0.1279099779021279,True,False,False,3,2600000
-1.1650323482990095,-1.1043463945038674,1,-0.8527672311282165,0.1279099779021279,True,False,False,3,780000
0.2744572022633068,-0.15978350597170374,1,1.3410193998639865,-2.025582410058098,True,False,False,3,4550000
0.2744572022633068,-0.15978350597170374,1,1.3410193998639865,-0.589920818084614,True,False,False,3,5199000
0.2744572022633068,-0.15978350597170374,1,-0.09271516999705957,0.1279099779021279,True,False,False,3,6500000
1.7139467528256231,0.78477938256046,1,0.33157525617416866,-3.461244002031582,False,False,True,3,5990000
-0.4452875730178514,-1.1043463945038674,1,-0.7350887159814891,0.8457407738888698,False,False,True,3,1250000
0.994201977544465,1.7293422710926238,1,1.1866338249467203,0.1279099779021279,True,False,False,3,3250000
0.994201977544465,-0.15978350597170374,1,-0.1693681477531848,0.8457407738888698,True,False,False,3,2200000
0.2744572022633068,0.78477938256046,1,0.6651776523240657,0.8457407738888698,True,False,False,3,1500000
-1.1650323482990095,-1.1043463945038674,1,-0.9099870595940565,0.8457407738888698,True,False,False,3,1350000
-0.4452875730178514,-0.15978350597170374,1,-0.12618337155255085,0.8457407738888698,True,False,False,3,1900000
0.2744572022633068,-0.15978350597170374,1,0.3736804129697867,0.8457407738888698,True,False,False,3,3400000
0.994201977544465,-0.15978350597170374,1,1.343178638674018,0.8457407738888698,True,False,False,3,4500000
1.7139467528256231,0.78477938256046,0,0.768821115205587,0.8457407738888698,False,True,False,6,2089000
0.994201977544465,0.78477938256046,1,0.5766488611127661,-1.307751614071356,True,False,False,3,7800000
0.2744572022633068,0.78477938256046,1,-0.2589765583695002,-0.589920818084614,True,False,False,3,1150000
0.2744572022633068,0.78477938256046,1,0.5377825625321956,0.1279099779021279,True,False,False,3,2875000
0.2744572022633068,-0.15978350597170374,1,1.3410193998639865,0.1279099779021279,True,False,False,3,4700000
1.7139467528256231,1.7293422710926238,1,1.1618025786313557,0.8457407738888698,True,False,False,3,4100000
-0.4452875730178514,-1.1043463945038674,1,-0.5677477082040326,0.1279099779021279,True,False,False,3,2150000
1.7139467528256231,1.7293422710926238,1,1.7825837365154682,0.1279099779021279,True,False,False,3,4890000
0.994201977544465,0.78477938256046,1,0.11996985279106247,0.1279099779021279,True,False,False,3,2350000
-1.1650323482990095,-1.1043463945038674,1,-0.7653180593219329,0.8457407738888698,True,False,False,3,900000
-0.4452875730178514,-1.1043463945038674,1,1.840883184386324,0.1279099779021279,True,False,False,3,4000000
1.7139467528256231,0.78477938256046,1,1.3766468402295093,0.1279099779021279,False,False,True,3,4000000
-0.4452875730178514,-1.1043463945038674,1,-0.8614041863683433,-1.307751614071356,True,False,False,3,800000
-0.4452875730178514,-1.1043463945038674,1,-0.6670726934654907,0.1279099779021279,True,False,False,3,2650000
-1.1650323482990095,-1.1043463945038674,0,-0.9844807985401499,0.8457407738888698,False,False,True,3,990000
0.2744572022633068,-0.15978350597170374,1,-0.1315814685776301,-0.589920818084614,True,False,False,3,1549999
2.4336915281067815,1.7293422710926238,0,1.7836633559204842,0.8457407738888698,True,False,False,1,1300000
-1.1650323482990095,-1.1043463945038674,1,-0.7620792011068853,-0.589920818084614,True,False,False,3,2790000
-0.4452875730178514,-1.1043463945038674,1,-0.8570857087482799,0.8457407738888698,True,False,False,3,730000
1.7139467528256231,1.7293422710926238,1,1.7005326617342638,0.8457407738888698,False,False,True,3,6100000
-1.1650323482990095,-0.15978350597170374,0,-1.1809715302530344,0.8457407738888698,False,True,False,6,385000
-0.4452875730178514,-1.1043463945038674,1,-0.7275313801463782,0.8457407738888698,False,False,True,3,1175000
-0.4452875730178514,-0.15978350597170374,1,1.3410193998639865,0.1279099779021279,True,False,False,3,5190000
-0.4452875730178514,-0.15978350597170374,1,-0.2859670434948964,0.8457407738888698,True,False,False,3,3150000
0.2744572022633068,-0.15978350597170374,1,0.42874100262559495,0.1279099779021279,True,False,False,3,4000000
-1.1650323482990095,-0.15978350597170374,1,-1.05465605986618,0.1279099779021279,True,False,False,0,870000
-1.1650323482990095,-0.15978350597170374,1,-1.0503375822461167,0.1279099779021279,True,False,False,3,1240000
1.7139467528256231,0.78477938256046,1,0.48272197287638735,0.8457407738888698,True,False,False,3,1650000
0.994201977544465,1.7293422710926238,1,1.556943280867156,0.1279099779021279,True,False,False,3,3150000
-1.1650323482990095,-0.15978350597170374,1,-1.0352229105758948,0.1279099779021279,True,False,False,3,700000
-1.1650323482990095,-0.15978350597170374,1,-0.7512830070567268,0.8457407738888698,False,False,True,3,650000
-0.4452875730178514,-1.1043463945038674,1,-0.9089074401890406,0.1279099779021279,True,False,False,3,1199500
0.2744572022633068,0.78477938256046,1,0.9102512572626631,0.1279099779021279,False,False,True,3,5650000
-0.4452875730178514,-0.15978350597170374,1,-0.1790847223983274,0.8457407738888698,False,False,True,3,3650000
0.994201977544465,0.78477938256046,1,0.5852858163528929,0.1279099779021279,True,False,False,3,2750000
0.2744572022633068,0.78477938256046,1,0.13076604684122095,-0.589920818084614,True,False,False,3,3450000
0.2744572022633068,-0.15978350597170374,1,-0.19419939406854927,0.8457407738888698,False,False,True,3,2500000
-0.4452875730178514,-0.15978350597170374,1,-0.2989224763550865,0.1279099779021279,False,False,True,3,1400000
-0.4452875730178514,-0.15978350597170374,0,-0.2978428569500707,0.8457407738888698,True,False,False,1,520000
-1.1650323482990095,-1.1043463945038674,1,-0.5699069470140643,-0.589920818084614,True,False,False,3,3000000
-1.1650323482990095,-0.15978350597170374,1,-1.2349525005038267,0.8457407738888698,True,False,False,3,700000
-1.1650323482990095,-1.1043463945038674,1,-0.8873150520887236,0.8457407738888698,False,False,True,3,720000
0.994201977544465,0.78477938256046,1,0.4989162639516251,-0.589920818084614,True,False,False,3,2550000
0.994201977544465,0.78477938256046,1,0.6425056448187328,0.1279099779021279,True,False,False,3,3350000
0.994201977544465,1.7293422710926238,1,3.1375060898103575,0.8457407738888698,True,False,False,3,9000000
-0.4452875730178514,-1.1043463945038674,1,-0.827935984812852,0.1279099779021279,True,False,False,3,1000000
1.7139467528256231,1.7293422710926238,0,1.3615321685592876,0.8457407738888698,False,True,False,6,2399000
-0.4452875730178514,-0.15978350597170374,1,0.11673099457601492,-0.589920818084614,True,False,False,3,1400000
0.2744572022633068,-0.15978350597170374,1,-0.2589765583695002,0.1279099779021279,False,True,False,3,2700000
0.2744572022633068,-0.15978350597170374,1,1.2859588102081783,-0.589920818084614,False,False,True,3,5800000
0.2744572022633068,1.7293422710926238,1,1.0516813993197391,0.8457407738888698,True,False,False,3,3100000
-0.4452875730178514,-1.1043463945038674,1,-0.7199740443112672,0.1279099779021279,False,True,False,3,1250000
-1.1650323482990095,-1.1043463945038674,1,-0.6962224174009186,0.1279099779021279,True,False,False,3,1499000
-0.4452875730178514,-1.1043463945038674,1,-0.5407572230786365,0.1279099779021279,True,False,False,3,850000
0.2744572022633068,0.78477938256046,1,0.04007801681988972,-3.461244002031582,True,False,False,3,2550000
0.2744572022633068,0.78477938256046,1,2.025498102644034,0.8457407738888698,True,False,False,3,7795000
0.994201977544465,0.78477938256046,1,0.5215882714569579,0.1279099779021279,True,False,False,3,4399000
0.994201977544465,0.78477938256046,1,1.572057952537378,0.1279099779021279,True,False,False,3,6200000
-1.1650323482990095,-0.15978350597170374,1,-1.1626180003677649,0.1279099779021279,True,False,False,0,450000
0.994201977544465,1.7293422710926238,0,1.237375936982465,-3.461244002031582,False,True,False,4,3099000
0.2744572022633068,-0.15978350597170374,0,-0.31511676743032424,-2.025582410058098,True,False,False,6,1650000
-1.1650323482990095,-1.1043463945038674,0,-0.8614041863683433,-2.74341320604484,True,False,False,6,780000
1.7139467528256231,1.7293422710926238,1,2.196077968636538,0.1279099779021279,True,False,False,3,3400000
0.2744572022633068,-0.15978350597170374,0,0.34237145022432713,-2.74341320604484,False,True,False,4,2099000
0.994201977544465,1.7293422710926238,0,3.1893278212511182,-1.307751614071356,False,True,False,6,5410000
-1.1650323482990095,-0.15978350597170374,0,-0.976923462705039,-2.74341320604484,True,False,False,6,510000
0.994201977544465,0.78477938256046,1,0.07246659897036516,-0.589920818084614,False,False,True,3,2150000
-1.1650323482990095,-0.15978350597170374,1,-1.1442644704824954,-0.589920818084614,False,False,True,3,725000
-0.4452875730178514,-0.15978350597170374,1,-0.3658588794660691,0.8457407738888698,True,False,False,3,3000000
-0.4452875730178514,-1.1043463945038674,1,-0.5062094021181294,0.8457407738888698,False,False,True,3,1000000
0.2744572022633068,-1.1043463945038674,0,-0.5267221708134304,0.8457407738888698,False,True,False,6,883000
0.994201977544465,0.78477938256046,1,0.6230724955284476,0.1279099779021279,True,False,False,3,2300000
0.994201977544465,1.7293422710926238,1,0.4816423534713715,0.8457407738888698,False,False,True,3,5300000
-0.4452875730178514,-1.1043463945038674,1,-0.6649134546554589,0.1279099779021279,True,False,False,3,2000000
0.994201977544465,0.78477938256046,1,0.5960820104030514,0.8457407738888698,True,False,False,3,8290000
-1.1650323482990095,-1.1043463945038674,1,-0.5709865664190802,0.8457407738888698,True,False,False,3,4190000
1.7139467528256231,1.7293422710926238,0,1.351815593914145,0.1279099779021279,False,True,False,6,2830000
0.994201977544465,0.78477938256046,0,0.7040439509046362,0.1279099779021279,False,True,False,6,1990000
-1.1650323482990095,-0.15978350597170374,1,-1.1237517017871943,0.1279099779021279,False,False,True,3,600000
-0.4452875730178514,-0.15978350597170374,1,-0.33023143910054614,-0.589920818084614,True,False,False,0,780000
-1.1650323482990095,-0.15978350597170374,1,-1.0956815972567824,0.1279099779021279,False,False,True,3,792000
-0.4452875730178514,-0.15978350597170374,1,-0.359381163035974,0.1279099779021279,False,False,True,3,2550000
0.2744572022633068,0.78477938256046,1,0.08434241242553948,0.1279099779021279,True,False,False,3,3500000
-1.1650323482990095,-0.15978350597170374,1,-1.155060664532654,-1.307751614071356,True,False,False,0,495000
-1.1650323482990095,-0.15978350597170374,1,-1.1345478958373527,0.8457407738888698,True,False,False,3,650000
0.994201977544465,-0.15978350597170374,1,0.3283363979591211,0.1279099779021279,False,False,True,3,6000000
-1.1650323482990095,-1.1043463945038674,1,-0.671391171085554,0.1279099779021279,True,False,False,3,1569999
-0.4452875730178514,-0.15978350597170374,1,-0.3852920287563544,-1.307751614071356,True,False,False,0,1370000
0.2744572022633068,-0.15978350597170374,1,-0.04197305796131472,0.8457407738888698,True,False,False,3,1390000
0.994201977544465,1.7293422710926238,0,1.0441240634846283,0.8457407738888698,True,False,False,3,1870000
0.2744572022633068,-0.15978350597170374,0,-0.10998908047731314,0.8457407738888698,True,False,False,0,1840896
0.994201977544465,-0.15978350597170374,1,0.5151105550268628,0.1279099779021279,True,False,False,3,8600000
1.7139467528256231,1.7293422710926238,1,0.9458786976281861,0.1279099779021279,True,False,False,3,3400000
-0.4452875730178514,-0.15978350597170374,1,-0.42199908852689316,0.1279099779021279,False,False,True,3,4500000
-1.1650323482990095,-0.15978350597170374,1,-0.792308544447329,0.8457407738888698,True,False,False,3,1250000
-1.1650323482990095,-1.1043463945038674,1,-0.6692319322755224,0.1279099779021279,True,False,False,3,3960000
0.994201977544465,0.78477938256046,1,0.27651466651836043,0.8457407738888698,False,False,True,3,6300000
-0.4452875730178514,-0.15978350597170374,1,0.2311706515076948,-4.179074798018324,True,False,False,3,2850000
-0.4452875730178514,-1.1043463945038674,1,-0.3323906779105778,-2.74341320604484,True,False,False,3,1900000
0.2744572022633068,0.78477938256046,1,0.45789072656102286,0.1279099779021279,False,False,True,3,2600000
-0.4452875730178514,-0.15978350597170374,1,0.6565406970839389,-2.025582410058098,False,False,True,3,3000000
2.4336915281067815,1.7293422710926238,0,2.2694920881776155,0.8457407738888698,True,False,False,3,1300000
0.2744572022633068,-0.15978350597170374,1,0.23656874853277404,0.8457407738888698,True,False,False,3,1999999
0.2744572022633068,-0.15978350597170374,1,0.08434241242553948,0.1279099779021279,False,False,True,3,1799990
1.7139467528256231,2.6739051596247876,1,2.1831225357763477,0.1279099779021279,True,False,False,3,3000000
0.994201977544465,0.78477938256046,1,0.5356233237221639,0.8457407738888698,True,False,False,3,2250000
-0.4452875730178514,-0.15978350597170374,1,-0.5601903723689218,0.8457407738888698,True,False,False,3,1000000
0.994201977544465,0.78477938256046,0,1.4003984671398582,0.8457407738888698,True,False,False,0,3650000
0.994201977544465,0.78477938256046,1,0.32401792033905774,-0.589920818084614,True,False,False,3,3450000
2.4336915281067815,1.7293422710926238,0,1.7836633559204842,0.8457407738888698,True,False,False,1,1250000
-0.4452875730178514,-1.1043463945038674,1,-0.699461275615966,-2.74341320604484,True,False,False,3,1550000
-1.1650323482990095,-1.1043463945038674,1,-0.976923462705039,0.1279099779021279,True,False,False,0,699000
0.994201977544465,0.78477938256046,1,0.5874450551629247,-1.307751614071356,True,False,False,3,2200000
-0.4452875730178514,-0.15978350597170374,1,-0.25573770015445263,0.1279099779021279,True,False,False,3,3200000
-0.4452875730178514,-0.15978350597170374,0,-0.24386188669927827,0.8457407738888698,False,True,False,1,527276
0.2744572022633068,-0.15978350597170374,0,-0.2082344463337553,0.8457407738888698,False,False,True,5,1950000
-0.4452875730178514,-1.1043463945038674,1,-0.6951427979959027,-0.589920818084614,True,False,False,3,1700000
0.2744572022633068,-0.15978350597170374,1,0.05843154670515913,-0.589920818084614,True,False,False,3,2900000
-1.1650323482990095,-1.1043463945038674,1,-1.040621007600974,0.8457407738888698,True,False,False,3,1400000
-1.1650323482990095,-1.1043463945038674,1,-0.7221332831212989,0.8457407738888698,True,False,False,3,2150000
-1.1650323482990095,-0.15978350597170374,1,-0.9855604179451658,0.1279099779021279,False,False,True,3,455000
1.7139467528256231,0.78477938256046,1,0.4676073012061655,-2.74341320604484,True,False,False,3,1900000
0.2744572022633068,0.78477938256046,1,1.0117354813341528,0.8457407738888698,True,False,False,3,2900000
-0.4452875730178514,-0.15978350597170374,1,-0.3777346929212434,-1.307751614071356,True,False,False,3,3250000
0.2744572022633068,-0.15978350597170374,0,0.15991577077664884,-1.307751614071356,True,False,False,3,3255000
1.7139467528256231,1.7293422710926238,1,1.1909523025667836,0.8457407738888698,True,False,False,3,3000000
-0.4452875730178514,0.78477938256046,1,2.025498102644034,0.8457407738888698,True,False,False,3,7795000
-0.4452875730178514,-1.1043463945038674,1,-0.9002704849489138,-0.589920818084614,False,True,False,3,950000
-0.4452875730178514,-1.1043463945038674,1,-0.6875854621607917,-2.025582410058098,False,True,False,3,1100000
-1.1650323482990095,-0.15978350597170374,0,-1.063293015106307,0.1279099779021279,True,False,False,3,796516
1.7139467528256231,1.7293422710926238,0,0.7116012867397471,0.8457407738888698,True,False,False,6,2517200
-0.4452875730178514,-0.15978350597170374,1,-0.06032658784658414,0.1279099779021279,True,False,False,0,3900000
-1.1650323482990095,-0.15978350597170374,1,-1.1636976197727806,-1.307751614071356,True,False,False,3,849666
-0.4452875730178514,-1.1043463945038674,1,-0.6692319322755224,0.8457407738888698,False,True,False,3,1190000
-0.4452875730178514,-1.1043463945038674,1,-0.4068844168566713,-1.307751614071356,False,False,True,3,1300000
-0.4452875730178514,-1.1043463945038674,1,-0.444671096032226,0.1279099779021279,True,False,False,3,2275000
-1.1650323482990095,-1.1043463945038674,1,-0.9294202088843417,-1.307751614071356,False,False,True,3,1300000
-0.4452875730178514,-1.1043463945038674,0,-0.537518364863589,0.8457407738888698,True,False,False,3,1250000
0.2744572022633068,1.7293422710926238,1,0.8929773467824096,0.8457407738888698,False,True,False,3,2150000
1.7139467528256231,1.7293422710926238,1,2.031975819074129,0.1279099779021279,True,False,False,3,4800000
0.2744572022633068,-0.15978350597170374,1,0.23225027091271064,0.1279099779021279,True,False,False,3,3550000
-0.4452875730178514,-0.15978350597170374,1,0.005530195859382587,-2.025582410058098,True,False,False,3,3550000
0.994201977544465,0.78477938256046,1,0.6381871671986694,0.8457407738888698,True,False,False,3,7650000
-0.4452875730178514,-1.1043463945038674,1,-0.8160601713576777,0.1279099779021279,False,False,True,3,990000
0.2744572022633068,-0.15978350597170374,1,0.02064486752960446,0.8457407738888698,False,False,True,3,3700000
0.2744572022633068,0.78477938256046,1,1.4705737284658882,0.8457407738888698,True,False,False,3,5200000
2.4336915281067815,0.78477938256046,0,0.9199678319078057,0.8457407738888698,False,True,False,6,2380000
-1.1650323482990095,-0.15978350597170374,1,-1.1215924629771625,0.1279099779021279,True,False,False,3,665000
0.994201977544465,1.7293422710926238,1,1.5677394749173146,0.8457407738888698,True,False,False,3,3300000
-1.1650323482990095,-0.15978350597170374,1,-1.027665574740784,0.1279099779021279,False,False,True,3,460000
-0.4452875730178514,-0.15978350597170374,0,-0.04089343855629887,0.8457407738888698,True,False,False,1,714000
-0.4452875730178514,-1.1043463945038674,1,-0.5731458052291118,-0.589920818084614,True,False,False,3,1400000
0.994201977544465,0.78477938256046,1,0.6435852642237487,0.8457407738888698,True,False,False,3,2800000
-1.1650323482990095,-1.1043463945038674,1,-0.7750346339670755,0.8457407738888698,False,False,True,3,3000000
1.7139467528256231,1.7293422710926238,1,2.0103834309738122,0.1279099779021279,True,False,False,3,4500000
-1.1650323482990095,-0.15978350597170374,0,-1.1010796942818615,0.8457407738888698,True,False,False,3,639600
-1.1650323482990095,-1.1043463945038674,1,-1.0870446420166555,0.1279099779021279,False,False,True,3,608888
1.7139467528256231,1.7293422710926238,1,2.118345371475397,0.8457407738888698,True,False,False,3,5200000
-0.4452875730178514,-0.15978350597170374,1,-0.44790995424727353,0.8457407738888698,True,False,False,3,2200000
0.994201977544465,0.78477938256046,1,1.513758504666522,0.8457407738888698,True,False,False,3,6000000
2.4336915281067815,1.7293422710926238,1,2.9496523133376,0.8457407738888698,False,False,True,3,6000000
0.2744572022633068,0.78477938256046,1,2.0859567893249213,0.8457407738888698,True,False,False,3,5250000
-0.4452875730178514,-1.1043463945038674,1,-0.6314452530999677,0.8457407738888698,True,False,False,3,1350000
0.994201977544465,0.78477938256046,1,1.9434470278628295,0.8457407738888698,True,False,False,3,4900000
0.2744572022633068,-0.15978350597170374,1,-0.04521191617636226,0.1279099779021279,False,False,True,3,2100000
0.994201977544465,0.78477938256046,1,0.7893338839008882,-0.589920818084614,True,False,False,3,2700000
2.4336915281067815,1.7293422710926238,1,2.457345864650373,0.8457407738888698,True,False,False,3,3700000
-1.1650323482990095,-1.1043463945038674,1,-0.6346841113150152,-0.589920818084614,True,False,False,3,2960000
-1.1650323482990095,-1.1043463945038674,1,-1.0233470971207206,-0.589920818084614,True,False,False,3,1200000
0.2744572022633068,-0.15978350597170374,0,1.6908160870891211,0.8457407738888698,True,False,False,7,432000
1.7139467528256231,1.7293422710926238,0,0.11025327814591983,-2.74341320604484,True,False,False,3,2050000
1.7139467528256231,1.7293422710926238,0,1.2060669742370054,0.8457407738888698,True,False,False,6,2350000
